Note: Exchange rate fluctuations may impact converted values.
Country,Account type,Account name,Account ID,Company name,Account identifier,Invoice,Order,Order ID,Invoice issue Date,Due date,Currency (not converted),Currency (converted),Amount billed (not converted),Amount billed (converted),Tax amount billed (not converted),Tax amount billed (converted),Amount outstanding (not converted),Amount outstanding (converted),Status,PO number,Amount paid (not converted),Amount paid (converted),Currency service fee (not converted),Currency service fee (converted),Payment Method,Foreign Exchange Rate (on invoice date)
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5412,N/A,N/A,"7 March, 2026","7 March, 2026",INR,INR,"₹2,010.48","Rs.2,010.48",₹361.89,Rs.361.89,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,372.37","Rs.2,372.37",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5408,N/A,N/A,"7 March, 2026","7 March, 2026",INR,INR,"₹3,344.19","Rs.3,344.19",₹601.95,Rs.601.95,₹0.00,Rs.0.00,Paid In Full,N/A,"₹3,946.14","Rs.3,946.14",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5411,N/A,N/A,"7 March, 2026","7 March, 2026",INR,INR,"₹2,125.54","Rs.2,125.54",₹382.60,Rs.382.60,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,508.14","Rs.2,508.14",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5403,N/A,N/A,"7 March, 2026","7 March, 2026",INR,INR,"₹2,970.83","Rs.2,970.83",₹534.75,Rs.534.75,₹0.00,Rs.0.00,Paid In Full,N/A,"₹3,505.58","Rs.3,505.58",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5386,N/A,N/A,"6 March, 2026","6 March, 2026",INR,INR,"₹2,154.89","Rs.2,154.89",₹387.88,Rs.387.88,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,542.77","Rs.2,542.77",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5388,N/A,N/A,"6 March, 2026","6 March, 2026",INR,INR,"₹2,344.37","Rs.2,344.37",₹421.99,Rs.421.99,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,766.36","Rs.2,766.36",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5397,N/A,N/A,"6 March, 2026","6 March, 2026",INR,INR,"₹2,456.91","Rs.2,456.91",₹442.24,Rs.442.24,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,899.15","Rs.2,899.15",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5396,N/A,N/A,"6 March, 2026","6 March, 2026",INR,INR,"₹2,229.03","Rs.2,229.03",₹401.23,Rs.401.23,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,630.26","Rs.2,630.26",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5385,N/A,N/A,"6 March, 2026","6 March, 2026",INR,INR,"₹2,021.11","Rs.2,021.11",₹363.80,Rs.363.80,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,384.91","Rs.2,384.91",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5399,N/A,N/A,"6 March, 2026","7 March, 2026",INR,INR,"₹2,220.91","Rs.2,220.91",₹399.76,Rs.399.76,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,620.67","Rs.2,620.67",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5392,N/A,N/A,"6 March, 2026","6 March, 2026",INR,INR,"₹2,138.15","Rs.2,138.15",₹384.87,Rs.384.87,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,523.02","Rs.2,523.02",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5390,N/A,N/A,"6 March, 2026","6 March, 2026",INR,INR,"₹2,278.24","Rs.2,278.24",₹410.08,Rs.410.08,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,688.32","Rs.2,688.32",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5389,N/A,N/A,"6 March, 2026","6 March, 2026",INR,INR,"₹2,740.71","Rs.2,740.71",₹493.33,Rs.493.33,₹0.00,Rs.0.00,Paid In Full,N/A,"₹3,234.04","Rs.3,234.04",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5401,N/A,N/A,"6 March, 2026","7 March, 2026",INR,INR,"₹2,053.45","Rs.2,053.45",₹369.62,Rs.369.62,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,423.07","Rs.2,423.07",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5391,N/A,N/A,"6 March, 2026","6 March, 2026",INR,INR,"₹3,276.80","Rs.3,276.80",₹589.82,Rs.589.82,₹0.00,Rs.0.00,Paid In Full,N/A,"₹3,866.62","Rs.3,866.62",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5395,N/A,N/A,"6 March, 2026","6 March, 2026",INR,INR,"₹2,112.31","Rs.2,112.31",₹380.22,Rs.380.22,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,492.53","Rs.2,492.53",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5394,N/A,N/A,"6 March, 2026","6 March, 2026",INR,INR,"₹2,604.43","Rs.2,604.43",₹468.80,Rs.468.80,₹0.00,Rs.0.00,Paid In Full,N/A,"₹3,073.23","Rs.3,073.23",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5398,N/A,N/A,"6 March, 2026","7 March, 2026",INR,INR,"₹2,657.72","Rs.2,657.72",₹478.39,Rs.478.39,₹0.00,Rs.0.00,Paid In Full,N/A,"₹3,136.11","Rs.3,136.11",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5400,N/A,N/A,"6 March, 2026","7 March, 2026",INR,INR,"₹2,165.45","Rs.2,165.45",₹389.78,Rs.389.78,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,555.23","Rs.2,555.23",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5393,N/A,N/A,"6 March, 2026","6 March, 2026",INR,INR,"₹2,819.15","Rs.2,819.15",₹507.45,Rs.507.45,₹0.00,Rs.0.00,Paid In Full,N/A,"₹3,326.60","Rs.3,326.60",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5387,N/A,N/A,"6 March, 2026","6 March, 2026",INR,INR,"₹2,282.00","Rs.2,282.00",₹410.76,Rs.410.76,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,692.76","Rs.2,692.76",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5377,N/A,N/A,"5 March, 2026","5 March, 2026",INR,INR,"₹3,193.97","Rs.3,193.97",₹574.91,Rs.574.91,₹0.00,Rs.0.00,Paid In Full,N/A,"₹3,768.88","Rs.3,768.88",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5373,N/A,N/A,"5 March, 2026","5 March, 2026",INR,INR,"₹2,454.46","Rs.2,454.46",₹441.80,Rs.441.80,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,896.26","Rs.2,896.26",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5374,N/A,N/A,"5 March, 2026","5 March, 2026",INR,INR,"₹2,657.85","Rs.2,657.85",₹478.41,Rs.478.41,₹0.00,Rs.0.00,Paid In Full,N/A,"₹3,136.26","Rs.3,136.26",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5375,N/A,N/A,"5 March, 2026","5 March, 2026",INR,INR,"₹2,333.93","Rs.2,333.93",₹420.11,Rs.420.11,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,754.04","Rs.2,754.04",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5384,N/A,N/A,"5 March, 2026","6 March, 2026",INR,INR,"₹2,084.31","Rs.2,084.31",₹375.18,Rs.375.18,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,459.49","Rs.2,459.49",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5376,N/A,N/A,"5 March, 2026","5 March, 2026",INR,INR,"₹3,051.08","Rs.3,051.08",₹549.19,Rs.549.19,₹0.00,Rs.0.00,Paid In Full,N/A,"₹3,600.27","Rs.3,600.27",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5379,N/A,N/A,"5 March, 2026","5 March, 2026",INR,INR,"₹2,245.20","Rs.2,245.20",₹404.14,Rs.404.14,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,649.34","Rs.2,649.34",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5372,N/A,N/A,"5 March, 2026","5 March, 2026",INR,INR,"₹2,225.35","Rs.2,225.35",₹400.56,Rs.400.56,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,625.91","Rs.2,625.91",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5378,N/A,N/A,"5 March, 2026","5 March, 2026",INR,INR,"₹2,026.19","Rs.2,026.19",₹364.71,Rs.364.71,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,390.90","Rs.2,390.90",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5382,N/A,N/A,"5 March, 2026","6 March, 2026",INR,INR,"₹2,122.89","Rs.2,122.89",₹382.12,Rs.382.12,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,505.01","Rs.2,505.01",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5381,N/A,N/A,"5 March, 2026","6 March, 2026",INR,INR,"₹2,384.09","Rs.2,384.09",₹429.14,Rs.429.14,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,813.23","Rs.2,813.23",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5383,N/A,N/A,"5 March, 2026","6 March, 2026",INR,INR,"₹2,089.22","Rs.2,089.22",₹376.06,Rs.376.06,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,465.28","Rs.2,465.28",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5380,N/A,N/A,"5 March, 2026","5 March, 2026",INR,INR,"₹2,621.74","Rs.2,621.74",₹471.91,Rs.471.91,₹0.00,Rs.0.00,Paid In Full,N/A,"₹3,093.65","Rs.3,093.65",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5360,N/A,N/A,"4 March, 2026","4 March, 2026",INR,INR,"₹2,222.18","Rs.2,222.18",₹399.99,Rs.399.99,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,622.17","Rs.2,622.17",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5369,N/A,N/A,"4 March, 2026","5 March, 2026",INR,INR,"₹2,746.25","Rs.2,746.25",₹494.33,Rs.494.33,₹0.00,Rs.0.00,Paid In Full,N/A,"₹3,240.58","Rs.3,240.58",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5362,N/A,N/A,"4 March, 2026","4 March, 2026",INR,INR,"₹2,027.14","Rs.2,027.14",₹364.89,Rs.364.89,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,392.03","Rs.2,392.03",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5363,N/A,N/A,"4 March, 2026","4 March, 2026",INR,INR,"₹2,835.80","Rs.2,835.80",₹510.44,Rs.510.44,₹0.00,Rs.0.00,Paid In Full,N/A,"₹3,346.24","Rs.3,346.24",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5367,N/A,N/A,"4 March, 2026","4 March, 2026",INR,INR,"₹3,098.88","Rs.3,098.88",₹557.80,Rs.557.80,₹0.00,Rs.0.00,Paid In Full,N/A,"₹3,656.68","Rs.3,656.68",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5364,N/A,N/A,"4 March, 2026","4 March, 2026",INR,INR,"₹2,326.79","Rs.2,326.79",₹418.82,Rs.418.82,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,745.61","Rs.2,745.61",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5370,N/A,N/A,"4 March, 2026","5 March, 2026",INR,INR,"₹2,541.45","Rs.2,541.45",₹457.46,Rs.457.46,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,998.91","Rs.2,998.91",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5366,N/A,N/A,"4 March, 2026","4 March, 2026",INR,INR,"₹2,543.16","Rs.2,543.16",₹457.77,Rs.457.77,₹0.00,Rs.0.00,Paid In Full,N/A,"₹3,000.93","Rs.3,000.93",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5361,N/A,N/A,"4 March, 2026","4 March, 2026",INR,INR,"₹2,196.74","Rs.2,196.74",₹395.41,Rs.395.41,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,592.15","Rs.2,592.15",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5365,N/A,N/A,"4 March, 2026","4 March, 2026",INR,INR,"₹2,133.60","Rs.2,133.60",₹384.05,Rs.384.05,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,517.65","Rs.2,517.65",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5368,N/A,N/A,"4 March, 2026","4 March, 2026",INR,INR,"₹2,158.39","Rs.2,158.39",₹388.51,Rs.388.51,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,546.90","Rs.2,546.90",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5371,N/A,N/A,"4 March, 2026","5 March, 2026",INR,INR,"₹2,215.18","Rs.2,215.18",₹398.73,Rs.398.73,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,613.91","Rs.2,613.91",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5357,N/A,N/A,"3 March, 2026","4 March, 2026",INR,INR,"₹2,236.04","Rs.2,236.04",₹402.49,Rs.402.49,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,638.53","Rs.2,638.53",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5352,N/A,N/A,"3 March, 2026","3 March, 2026",INR,INR,"₹2,155.17","Rs.2,155.17",₹387.93,Rs.387.93,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,543.10","Rs.2,543.10",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5358,N/A,N/A,"3 March, 2026","4 March, 2026",INR,INR,"₹2,237.74","Rs.2,237.74",₹402.79,Rs.402.79,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,640.53","Rs.2,640.53",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5355,N/A,N/A,"3 March, 2026","3 March, 2026",INR,INR,"₹2,790.21","Rs.2,790.21",₹502.24,Rs.502.24,₹0.00,Rs.0.00,Paid In Full,N/A,"₹3,292.45","Rs.3,292.45",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5349,N/A,N/A,"3 March, 2026","3 March, 2026",INR,INR,"₹2,023.67","Rs.2,023.67",₹364.26,Rs.364.26,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,387.93","Rs.2,387.93",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5345,N/A,N/A,"3 March, 2026","3 March, 2026",INR,INR,"₹2,007.68","Rs.2,007.68",₹361.38,Rs.361.38,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,369.06","Rs.2,369.06",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5350,N/A,N/A,"3 March, 2026","3 March, 2026",INR,INR,"₹2,454.76","Rs.2,454.76",₹441.86,Rs.441.86,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,896.62","Rs.2,896.62",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5344,N/A,N/A,"3 March, 2026","3 March, 2026",INR,INR,"₹2,076.23","Rs.2,076.23",₹373.72,Rs.373.72,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,449.95","Rs.2,449.95",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5351,N/A,N/A,"3 March, 2026","3 March, 2026",INR,INR,"₹2,295.91","Rs.2,295.91",₹413.26,Rs.413.26,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,709.17","Rs.2,709.17",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5348,N/A,N/A,"3 March, 2026","3 March, 2026",INR,INR,"₹2,221.91","Rs.2,221.91",₹399.94,Rs.399.94,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,621.85","Rs.2,621.85",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5356,N/A,N/A,"3 March, 2026","4 March, 2026",INR,INR,"₹2,086.04","Rs.2,086.04",₹375.49,Rs.375.49,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,461.53","Rs.2,461.53",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5359,N/A,N/A,"3 March, 2026","4 March, 2026",INR,INR,"₹2,136.48","Rs.2,136.48",₹384.57,Rs.384.57,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,521.05","Rs.2,521.05",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5343,N/A,N/A,"3 March, 2026","3 March, 2026",INR,INR,"₹2,058.78","Rs.2,058.78",₹370.58,Rs.370.58,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,429.36","Rs.2,429.36",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5354,N/A,N/A,"3 March, 2026","3 March, 2026",INR,INR,"₹2,047.92","Rs.2,047.92",₹368.63,Rs.368.63,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,416.55","Rs.2,416.55",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5347,N/A,N/A,"3 March, 2026","3 March, 2026",INR,INR,"₹2,457.29","Rs.2,457.29",₹442.31,Rs.442.31,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,899.60","Rs.2,899.60",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5353,N/A,N/A,"3 March, 2026","3 March, 2026",INR,INR,"₹2,020.09","Rs.2,020.09",₹363.62,Rs.363.62,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,383.71","Rs.2,383.71",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5346,N/A,N/A,"3 March, 2026","3 March, 2026",INR,INR,"₹2,412.66","Rs.2,412.66",₹434.28,Rs.434.28,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,846.94","Rs.2,846.94",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5335,N/A,N/A,"2 March, 2026","2 March, 2026",INR,INR,"₹2,838.23","Rs.2,838.23",₹510.88,Rs.510.88,₹0.00,Rs.0.00,Paid In Full,N/A,"₹3,349.11","Rs.3,349.11",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5340,N/A,N/A,"2 March, 2026","3 March, 2026",INR,INR,"₹2,103.87","Rs.2,103.87",₹378.70,Rs.378.70,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,482.57","Rs.2,482.57",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5342,N/A,N/A,"2 March, 2026","3 March, 2026",INR,INR,"₹2,407.55","Rs.2,407.55",₹433.36,Rs.433.36,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,840.91","Rs.2,840.91",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5337,N/A,N/A,"2 March, 2026","2 March, 2026",INR,INR,"₹2,038.83","Rs.2,038.83",₹366.99,Rs.366.99,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,405.82","Rs.2,405.82",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5328,N/A,N/A,"2 March, 2026","2 March, 2026",INR,INR,"₹2,130.31","Rs.2,130.31",₹383.46,Rs.383.46,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,513.77","Rs.2,513.77",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5332,N/A,N/A,"2 March, 2026","2 March, 2026",INR,INR,"₹2,511.83","Rs.2,511.83",₹452.13,Rs.452.13,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,963.96","Rs.2,963.96",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5341,N/A,N/A,"2 March, 2026","3 March, 2026",INR,INR,"₹2,080.66","Rs.2,080.66",₹374.52,Rs.374.52,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,455.18","Rs.2,455.18",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5329,N/A,N/A,"2 March, 2026","2 March, 2026",INR,INR,"₹2,152.77","Rs.2,152.77",₹387.50,Rs.387.50,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,540.27","Rs.2,540.27",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5330,N/A,N/A,"2 March, 2026","2 March, 2026",INR,INR,"₹2,314.71","Rs.2,314.71",₹416.65,Rs.416.65,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,731.36","Rs.2,731.36",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5338,N/A,N/A,"2 March, 2026","2 March, 2026",INR,INR,"₹3,115.46","Rs.3,115.46",₹560.78,Rs.560.78,₹0.00,Rs.0.00,Paid In Full,N/A,"₹3,676.24","Rs.3,676.24",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5334,N/A,N/A,"2 March, 2026","2 March, 2026",INR,INR,"₹2,487.95","Rs.2,487.95",₹447.83,Rs.447.83,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,935.78","Rs.2,935.78",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5333,N/A,N/A,"2 March, 2026","2 March, 2026",INR,INR,"₹2,200.76","Rs.2,200.76",₹396.14,Rs.396.14,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,596.90","Rs.2,596.90",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5331,N/A,N/A,"2 March, 2026","2 March, 2026",INR,INR,"₹2,176.08","Rs.2,176.08",₹391.69,Rs.391.69,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,567.77","Rs.2,567.77",N/A,N/A,Seller Balance,1.0
India,Sponsored Ads,ClapThunder,A38125KZIUHUMS,N/A,N/A,HMRDK6DHS-5339,N/A,N/A,"2 March, 2026","3 March, 2026",INR,INR,"₹2,359.40","Rs.2,359.40",₹424.69,Rs.424.69,₹0.00,Rs.0.00,Paid In Full,N/A,"₹2,784.09","Rs.2,784.09",N/A,N/A,Seller Balance,1.0
